Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"133,00","134,00","1,00",Eur / Tm.,,29-05-2006
Cereales,Trigo pienso,"125,00","125,00","0,00",Eur / Tm.,,29-05-2006
Cereales,Cebada,"119,00","119,00","0,00",Eur / Tm.,,29-05-2006
Cereales,Avena,"0,00","0,00","0,00",Eur / Tm.,,29-05-2006
Cereales,Centeno,"0,00","0,00","0,00",Eur / Tm.,,29-05-2006
Cereales,Maíz,"135,00","135,00","0,00",Eur / Tm.,,29-05-2006
Leguminosas,Garbanzo pedrosillano,"0,00","0,00","0,00",Eur / Tm.,,29-05-2006
Leguminosas,Lenteja de Salamanca,"0,00","0,00","0,00",Eur / Tm.,,29-05-2006
Leguminosas,Lenteja armuña D.O.,"0,00","0,00","0,00",Eur / Tm.,,29-05-2006
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,29-05-2006
Forrajes,Forrajes (Avena),"66,00","66,00","0,00",Eur / Tm.,,29-05-2006
Forrajes,Alfalfa empacada,"111,00","111,00","0,00",Eur / Tm.,,29-05-2006
Forrajes,Veza henificada,"112,00","112,00","0,00",Eur / Tm.,,29-05-2006
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,29-05-2006
Forrajes,Paja paquete grande,"0,00","0,00","0,00",Eur / Tm.,,29-05-2006
Lechazo,Hasta 11 Kg,"3,80","3,80","0,00",Eur / Kg. Vivo,,29-05-2006
Lechazo,"11,01 a 13 KG.","3,15","3,15","0,00",Eur / Kg. Vivo,,29-05-2006
Lechazo,"13,01 a 15 KG.","2,90","2,90","0,00",Eur / Kg. Vivo,,29-05-2006
Cordero,"15,01 a 19 KG.","2,20","2,20","0,00",Eur / Kg. Vivo,,29-05-2006
Cordero,"19,01 a 23 KG.","1,95","1,95","0,00",Eur / Kg. Vivo,,29-05-2006
Cordero,"23,01 a 25,49 KG.","1,90","1,90","0,00",Eur / Kg. Vivo,,29-05-2006
Cordero,"25,5 a 28 KG.","1,70","1,70","0,00",Eur / Kg. Vivo,,29-05-2006
Cordero,"28,01 a 34 KG.","1,60","1,60","0,00",Eur / Kg. Vivo,,29-05-2006
Oveja,Sacrificio,"3,00 / 6,00","3,00 / 6,00","0,00",Eur / Unidad,,29-05-2006
Porcino blanco,Selecto,"1,21 / 1,22","1,24 / 1,25","0,03",Eur / Kg. Vivo,,29-05-2006
Oveja,Vida,"54,00 / 66,00","54,00 / 66,00","0,00",Eur / Unidad,,29-05-2006
Porcino blanco,Normal,"1,20 / 1,21","1,23 / 1,24","0,03",Eur / Kg. Vivo,,29-05-2006
Porcino blanco,Graso,"1,23 / 1,24","1,25 / 1,26","0,02",Eur / Kg. Vivo,,29-05-2006
Porcino blanco,Cerdas,"0,57 / 0,60","0,58 / 0,61","0,01",Eur / Kg. Vivo,,29-05-2006
Lechón,Selecto,"43,00","41,50","-1,50",Eur / Unidad,,29-05-2006
Tostón, 4 A 6 Kg,"26,00","25,00","-1,00",Eur / Unidad,,29-05-2006
Tostón,"6,01 A 8 Kg","29,00","28,00","-1,00",Eur / Unidad,,29-05-2006
Porcino Ibérico,Bellota 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,29-05-2006
Porcino Ibérico,Recebo 160-170 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,29-05-2006
Porcino Ibérico,Pienso 150 Kg,"1,70 / 1,76","1,68 / 1,74","-0,02",Eur / Kg. Vivo,,29-05-2006
Porcino Ibérico,Pienso 150 Kg extensivo,"1,76 / 1,82","1,74 / 1,80","-0,02",Eur / Kg. Vivo,,29-05-2006
