Producto,Categoría,Anterior,Último,Diferencia,Medida,Tendencia,Fecha
Cereales,Trigo panificable,"200,00","200,00","0,00",Eur / Tm.,,05-05-2014
Cereales,Trigo pienso,"195,00","195,00","0,00",Eur / Tm.,,05-05-2014
Cereales,Cebada,"164,00","164,00","0,00",Eur / Tm.,,05-05-2014
Cereales,Avena,"159,00","159,00","0,00",Eur / Tm.,,05-05-2014
Cereales,Centeno,"159,00","159,00","0,00",Eur / Tm.,,05-05-2014
Cereales,Maíz,"190,00","190,00","0,00",Eur / Tm.,,05-05-2014
Leguminosas,Garbanzo pedrosillano,"580,00","580,00","0,00",Eur / Tm.,,05-05-2014
Leguminosas,Lenteja de Salamanca,"530,00","530,00","0,00",Eur / Tm.,,05-05-2014
Leguminosas,Lenteja armuña D.O.,"830,00","830,00","0,00",Eur / Tm.,,05-05-2014
Oleaginosas,Girasol,"0,00","0,00","0,00",Eur / Tm.,,05-05-2014
Oleaginosas,Colza,"0,00","0,00","0,00",Eur / Tm.,,05-05-2014
Forrajes,Forrajes (Avena),"0,00","0,00","0,00",Eur / Tm.,,05-05-2014
Oleaginosas,Guisantes,"0,00","0,00","0,00",Eur / Tm.,,05-05-2014
Forrajes,Alfalfa empacada,"0,00","0,00","0,00",Eur / Tm.,,05-05-2014
Forrajes,Veza henificada,"0,00","0,00","0,00",Eur / Tm.,,05-05-2014
Forrajes,Paja paquete pequeño,"0,00","0,00","0,00",Eur / Tm.,,05-05-2014
Forrajes,Paja paquete grande,"33,00","33,00","0,00",Eur / Tm.,,05-05-2014
Lechazo,Extra,"4,50","4,60","0,10",Eur / Kg. Vivo,,05-05-2014
Lechazo,Hasta 11 Kg,"4,10","4,20","0,10",Eur / Kg. Vivo,,05-05-2014
Lechazo,"11,01 a 13 KG.","4,00","4,05","0,05",Eur / Kg. Vivo,,05-05-2014
Lechazo,"13,01 a 15 KG.","3,65","3,75","0,10",Eur / Kg. Vivo,,05-05-2014
Cordero,"15,01 a 19 KG.","3,45","3,45","0,00",Eur / Kg. Vivo,,05-05-2014
Cordero,"19,01 a 23 KG.","3,01","3,01","0,00",Eur / Kg. Vivo,,05-05-2014
Cordero,"23,01 a 25,49 KG.","2,90","2,90","0,00",Eur / Kg. Vivo,,05-05-2014
Cordero,"25,5 a 28 KG.","2,80","2,80","0,00",Eur / Kg. Vivo,,05-05-2014
Cordero,"28,01 a 34 KG.","2,60","2,60","0,00",Eur / Kg. Vivo,,05-05-2014
Oveja,Sacrificio,"7,00 / 25,00","7,00 / 25,00","0,00",Eur / Unidad,,05-05-2014
Porcino blanco,Selecto,"1,38 / 1,39","1,38 / 1,39","0,00",Eur / Kg. Vivo,,05-05-2014
Porcino blanco,Normal,"1,37 / 1,38","1,37 / 1,38","0,00",Eur / Kg. Vivo,,05-05-2014
Oveja,Vida,"49,00 / 61,00","49,00 / 61,00","0,00",Eur / Unidad,,05-05-2014
Porcino blanco,Graso,"1,33 / 1,34","1,33 / 1,34","0,00",Eur / Kg. Vivo,,05-05-2014
Porcino blanco,Cerdas,"0,77 / 0,80","0,77 / 0,80","0,00",Eur / Kg. Vivo,,05-05-2014
Lechón,Selecto,"60,00","60,00","0,00",Eur / Unidad,,05-05-2014
Tostón, 4 A 6 Kg,"31,00","31,00","0,00",Eur / Unidad,,05-05-2014
Tostón,"6,01 A 8 Kg","33,00","33,00","0,00",Eur / Unidad,,05-05-2014
Porcino Ibérico,Bellota 50% IB,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,05-05-2014
Porcino Ibérico,Recebo,"2,52 / 2,76","2,52 / 2,76","0,00",Eur / Kg. Vivo,,05-05-2014
Porcino Ibérico,Cebo de campo,"2,46 / 2,52","2,46 / 2,52","0,00",Eur / Kg. Vivo,,05-05-2014
Porcino Ibérico,Cebo,"2,40 / 2,46","2,40 / 2,46","0,00",Eur / Kg. Vivo,,05-05-2014
Porcino Ibérico,Lechones Hasta 23 Kg,"5,30 / 5,42","5,27 / 5,39","-0,03",Eur / Kg. Vivo,,05-05-2014
Porcino Ibérico,Marranos 30 - 60 Kg,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,05-05-2014
Porcino Ibérico,Primales,"0,00 / 0,00","0,00 / 0,00","0,00",Eur / Kg. Vivo,,05-05-2014
Ternero cruzado,Extra macho,"0,00","0,00","0,00",Eur / Kg. Vivo,,05-05-2014
Ternero cruzado,Extra hembra,"0,00","0,00","0,00",Eur / Kg. Vivo,,05-05-2014
Ternero cruzado,Primera macho,"2,99","2,99","0,00",Eur / Kg. Vivo,,05-05-2014
Porcino Ibérico,Tostones (5 - 8 Kg),"31,00 / 33,00","31,00 / 33,00","0,00",Eur / Unidad,,05-05-2014
Ternero cruzado,Primera hembra,"2,62","2,62","0,00",Eur / Kg. Vivo,,05-05-2014
Porcino Ibérico,Tostones (9 - 12 Kg),"72,00 / 77,00","71,00 / 76,00","-1,00",Eur / Unidad,,05-05-2014
Ternero cruzado,Segunda macho,"2,74","2,74","0,00",Eur / Kg. Vivo,,05-05-2014
Porcino Ibérico,Reproductoras < de 6 meses,"250,00 / 300,00","250,00 / 300,00","0,00",Eur / Unidad,,05-05-2014
